N,time_numpy,time_cupy
3550001,0.049860239028930664,0.0004355907440185547
3560001,0.05064511299133301,0.00046896934509277344
3570001,0.049135684967041016,0.0004220008850097656
3580001,0.05005359649658203,0.0004324913024902344
3590001,0.07704496383666992,0.00044608116149902344
3600001,0.05164980888366699,0.0004508495330810547
3610001,0.04955482482910156,0.0004241466522216797
3620001,0.051616668701171875,0.00042366981506347656
3630001,0.05041384696960449,0.0005218982696533203
3640001,0.05202627182006836,0.0005195140838623047
3650001,0.05440163612365723,0.00042557716369628906
3660001,0.051810264587402344,0.0006561279296875
3670001,0.051317453384399414,0.0004444122314453125
3680001,0.05310487747192383,0.0004410743713378906
3690001,0.05229043960571289,0.0004401206970214844
3700001,0.06576299667358398,0.0004725456237792969
3710001,0.05806398391723633,0.0004706382751464844
3720001,0.053519487380981445,0.00043392181396484375
3730001,0.05341506004333496,0.0005021095275878906
3740001,0.05394482612609863,0.00045228004455566406
3750001,0.0536196231842041,0.00046634674072265625
3760001,0.05302786827087402,0.0004305839538574219
3770001,0.05611276626586914,0.0005152225494384766
3780001,0.05560493469238281,0.0005254745483398438
3790001,0.054650068283081055,0.00043511390686035156
3800001,0.055375099182128906,0.0004525184631347656
3810001,0.07019400596618652,0.0005249977111816406
3820001,0.0612635612487793,0.00045943260192871094
3830001,0.055069684982299805,0.0004360675811767578
3840001,0.05535554885864258,0.00043964385986328125
3850001,0.05676007270812988,0.0004374980926513672
3860001,0.055977821350097656,0.0005538463592529297
3870001,0.05527091026306152,0.00043654441833496094
3880001,0.05709981918334961,0.0004401206970214844
3890001,0.0562891960144043,0.00044536590576171875
3900001,0.05622148513793945,0.00043320655822753906
3910001,0.05650448799133301,0.00045228004455566406
3920001,0.09490513801574707,0.0005185604095458984
3930001,0.05754804611206055,0.00045371055603027344
3940001,0.05701303482055664,0.00043392181396484375
3950001,0.06777739524841309,0.00043845176696777344
3960001,0.05659914016723633,0.000438690185546875
3970001,0.05675673484802246,0.0004334449768066406
3980001,0.0580289363861084,0.00043392181396484375
3990001,0.05907869338989258,0.00044989585876464844
4000001,0.059391021728515625,0.0004248619079589844
4010001,0.056906700134277344,0.0004317760467529297
4020001,0.058255672454833984,0.0004222393035888672
4030001,0.0919337272644043,0.000431060791015625
4040001,0.05827951431274414,0.00043773651123046875
